草料	0	0	5	0	0	1
草驴	0	0	1	0	0	0
草绿	0	0	4	0	0	0
草绿色	0	0	5	0	0	0
草莽	0	1	0	0	0	1
草帽	0	0	66	1	0	2
草莓	0	27	204	3	0	1
草棉	0	0	1	0	0	0
草茉莉	0	1	0	0	0	0
草木	0	9	68	0	0	3
草木灰	0	0	1	0	0	0
草棚	0	0	2	0	0	5
草皮	0	0	43	4	0	0
草坪	0	1	449	1	0	11
草绳	0	1	111	1	0	0
草圣	0	0	1	0	0	1
草食	0	0	12	0	0	0
草书	0	0	1	0	0	4
草酸	0	0	32	0	0	0
草炭	0	4	113	0	0	0
草堂	0	11	531	20	0	0
草图	0	0	1	0	0	0
草窝	0	0	9	1	0	0
草屋	0	0	15	3	0	4
草席	0	0	46	0	0	0
草鞋	0	1	22	1	0	0
草药	0	5	108	0	0	5
草药店	0	0	3	25	0	0
草野	0	1	5	0	0	1
草业	0	0	553	41	0	3
草叶	0	1	7	0	0	0
草鱼	0	3	4	1	0	0
草原	0	151	856	0	3	54
草约	0	1	1	0	0	0
草泽	0	1	1	0	0	0
草纸	0	0	24	0	0	0
草种	0	0	5	0	0	0
草籽	0	3	6	0	0	2
草字头	0	0	5	0	0	0
册	0	8	161	3	0	35
册亨县	0	2	16	0	0	0
册子	0	0	1	0	0	1
厕	0	0	3	0	0	0
厕所	0	0	20	2	0	13
侧	0	2	28	0	0	2
侧柏	0	0	30	0	0	0
侧耳	0	0	1	0	0	0
侧面	0	1	0	0	0	18
测	0	15	2215	2	0	3
测电笔	0	0	2	0	0	0
测定	0	0	21	0	3	7
测度	0	1	1	0	0	1
测厚仪	0	0	1	0	0	0
测绘	0	6	1059	1	0	20
测绘局	0	0	3	0	0	2
测距	0	0	20	0	0	0
测控	0	3	2363	7	0	0
测量	0	4	1160	4	0	12
测量队	0	0	2	14	0	0
测评	0	0	42	0	0	13
测试	0	9	1698	37	0	24
测试台	0	0	1	0	0	0
测试仪	0	0	17	2	0	1
测速	0	0	3	0	0	0
测算	0	0	3	0	0	17
恻	0	0	3	0	0	0
策	0	29	1872	3	0	4
策动	0	4	17	0	0	1
策划	0	4	17036	136	0	27
策划人	0	0	3	0	0	0
策勒	0	5	23	0	0	0
策勒县	0	117	7	0	0	0
策略	0	4	224	1	0	19
策士	0	1	2	0	0	0
策源地	0	1	2	0	0	0
岑	0	805	800	1	0	0
涔	0	2	76	0	0	0
噌	0	0	1	0	0	2
层	0	10	184	6	0	75
层层	0	1	3	0	0	16
层出不穷	0	1	0	0	0	6
层叠	0	0	1	0	0	0
层流	0	0	2	0	0	0
层面	0	0	1	0	0	11
层压板	0	0	8	0	0	0
曾	0	3898	1188	1	10	350
曾经	0	1	4	0	5	57
曾凯	0	2	0	0	0	0
曾祖	0	1	0	0	0	1
蹭	0	0	1	0	0	1
叉	0	5	298	1	0	0
叉车	0	8	2643	28	0	2
叉子	0	0	2	0	0	0
杈	0	1	2	0	0	1
插	0	3	410	0	0	20
插班生	0	0	1	0	0	0
插队	0	0	0	0	1	1
插管	0	0	3	0	0	0
插花	0	0	21	0	0	0
插画	0	0	5	0	0	0
插件机	0	0	1	0	0	1
插孔	0	0	1	0	0	1
插手	3	0	0	0	1	3
插头	0	2	73	0	0	2
插销	0	0	3	0	0	0
插秧	0	0	4	0	0	1
插秧机	0	0	13	0	0	0
插座	0	1	91	2	0	0
馇	0	2	2	0	0	0
锸	0	3	5	0	0	0
嚓	0	1	2	0	0	0
茬	0	0	3	0	0	5
茶	0	163	14052	203	0	12
茶杯	0	1	63	3	0	1
茶场	0	0	117	365	0	0
茶道	0	1	30	0	0	0
茶点	0	0	1	0	0	0
茶店	0	0	77	135	0	0
茶坊	0	0	95	154	0	1
茶房	0	1	8	0	0	0
茶馆	0	2	19	44	0	2
茶壶	0	0	7	0	0	0
茶花	0	8	84	0	0	0
茶花女	0	0	1	0	0	0
茶会	0	0	2	0	0	0
茶几	0	0	30	0	0	3
茶碱	0	0	1	0	0	0
茶巾	0	0	11	0	0	0
茶精	0	0	14	0	0	0
茶具	0	3	398	9	0	0
茶客	0	0	18	1	0	6
茶陵县	0	24	64	0	0	0
茶楼	0	0	46	62	0	17
茶炉	0	0	14	0	0	0
茶农	0	7	47	2	0	0
茶盘	0	0	81	2	0	0
茶棚	0	1	9	0	0	0
茶馓	0	0	3	0	0	0
茶色	0	0	1	0	0	1
茶山	0	17	612	3	0	0
茶社	0	0	6	56	0	1
茶食	0	0	10	1	0	0
茶室	0	0	2	9	0	0
茶树	0	5	45	0	0	0
茶水	0	0	12	0	0	10
茶汤	0	0	1	0	0	1
茶堂	0	0	6	2	0	4
茶亭	0	0	21	1	0	10
茶文化	0	1	187	0	0	0
茶叶	0	26	5502	103	0	7
茶叶罐	0	1	6	1	0	0
茶艺	0	2	227	8	0	0
茶油	0	5	474	6	0	0
茶余饭后	0	0	1	0	0	1
茶园	0	3	127	56	0	0
茶缘	0	8	34	1	0	0
茶砖	0	0	2	0	0	0
茶座	0	0	3	6	0	0
查	1	176	546	20	0	38
查办	0	0	1	1	0	9
查查	0	7	5	0	0	0
查出	0	0	0	0	1	7
查处	3	0	0	0	0	67
查封	0	0	0	0	1	8
查获	0	0	0	0	14	30
查禁	0	0	1	0	0	1
查看	0	0	1	0	0	10
查明	0	4	1	0	0	10
查铺	0	0	1	0	0	0
查清	0	1	1	0	0	10
查询	0	3	48	4	0	18
查验	0	0	2	0	0	7
查找	0	0	1	1	0	4
搽	0	0	4	0	0	0
槎	0	1	156	0	0	0
碴	0	0	9	0	0	1
察	0	75	548	1	0	1
察哈尔	0	4	7	0	0	0
察南	0	0	1	0	0	0
檫	0	42	396	0	0	0
衩	0	0	3	0	0	1
汊	0	4	187	0	0	1
汊港	0	0	3	0	0	0
汊涧镇	0	0	14	0	0	0
岔	0	5	548	3	0	0
岔道	0	0	2	0	0	0
岔河镇	0	0	29	0	0	0
岔口	0	11	95	0	0	0
岔路	0	2	47	0	0	0
岔子	0	0	10	3	0	0
刹	0	0	39	0	0	3
刹车	0	1	82	1	0	7
刹车片	0	0	84	6	0	0
刹那	0	0	4	0	0	1
诧	0	0	7	0	0	1
差	1	5	85	0	0	76
差别	0	0	2	0	0	19
差别化	0	0	8	0	0	1
差价	0	0	1	0	0	6
差异	0	0	1	0	0	19
差役	0	1	0	0	0	0
差转	0	0	4	0	0	2
姹	0	0	6	0	0	1
姹紫嫣红	0	2	1	0	0	2
拆	0	0	315	0	1	11
拆除	0	0	457	28	0	5
拆解	0	0	159	0	0	7
拆迁	0	2	809	0	0	5
拆洗	0	0	10	0	0	0
拆卸	0	0	13	0	0	2
钗	0	0	60	0	0	0
侪	0	0	10	0	0	0
柴	0	395	1152	4	0	11
柴草	0	1	18	0	0	1
柴达木	0	4	46	0	0	1
柴店	0	1	0	0	0	0
柴禾	0	0	1	0	0	0
柴河	0	13	231	0	0	0
柴胡	0	4	45	0	0	0
柴火	0	0	3	0	0	0
柴鸡	0	3	51	0	0	0
柴门	0	0	2	0	0	1
柴米	0	0	11	0	0	0
柴树	0	1	3	0	0	1
柴薪	0	1	1	0	0	1
柴油	0	20	675	6	0	2
柴油机	0	11	1027	0	0	3
豺	0	0	1	0	0	1
豺狼	0	1	1	0	0	0
掺	0	3	29	0	0	3
搀	0	1	3	0	0	1
谗	0	1	16	0	0	0
婵	0	3	245	4	0	1
婵娟	0	9	47	1	0	0
馋	0	5	53	0	0	2
馋嘴	0	4	19	0	0	0
禅	0	49	3089	1	0	1
禅房	0	0	3	0	0	0
禅机	0	0	1	0	0	0
禅寺	0	0	4	8	0	0
禅堂	0	1	8	0	0	0
禅心	0	0	9	0	0	0
禅宗	0	1	1	0	3	0
孱	0	6	12	0	0	1
缠	0	1	11	0	0	3
缠绵	0	2	0	0	0	5
缠绕	0	0	52	0	0	1
蝉	0	3	178	2	0	0
蝉联	0	0	3	0	0	4
蝉蜕	0	0	2	0	0	0
蝉翼	0	1	0	0	0	0
廛	0	0	41	0	0	0
潺	0	2	68	0	0	1
澶	0	2	13	0	0	0
蟾	0	2	93	1	0	1
蟾蜍	0	0	44	0	0	0
蟾宫	0	1	8	0	0	2
产	9	8	1636	123	1	50
产出率	0	0	1	0	0	2
产床	0	0	8	0	0	0
产地	0	2	48	19	0	8
产房	0	0	1	0	3	0
产妇	0	0	4	0	0	0
产供销	0	0	20	0	0	4
产科	0	0	9	0	0	0
产粮	0	0	3	0	0	2
产门	0	0	1	0	0	0
产品	0	27	21559	214	14	779
产品名	0	0	3	0	0	1
产区	0	1	1	0	0	1
产权	0	1	4863	4	0	56
产生	0	0	8	0	1	258
产物	0	0	268	0	0	18
产险	0	0	10	0	0	1
产销	0	1	520	3	0	36
产学研	0	0	8	0	0	2
产业	0	2	8376	83	0	559
产业带	0	0	1	0	0	0
产业革命	0	1	0	0	0	0
产业化	0	0	154	2	0	97
产业群	0	0	9	3	0	2
产值	1	0	3	0	1	38
铲	0	0	27	0	0	4
铲车	0	1	36	0	0	1
铲子	0	0	1	0	0	2
阐	0	1	12	0	0	0
阐明	1	0	0	0	0	14
阐释	0	0	2	0	0	5
骣	0	0	1	0	0	0
忏	0	1	4	0	0	1
颤	0	0	2	0	0	1
颤音	0	0	1	0	0	0
伥	0	0	1	0	0	1
昌	0	4293	57156	47	0	1
昌都	0	20	89	0	0	2
昌河	0	14	98	0	0	1
昌吉	0	1134	592	1	0	0
昌江	0	29	70	1	0	0
昌黎县	0	129	129	0	0	0
昌平	0	115	3084	4	0	1
昌平县	0	109	313	0	0	1
昌盛	0	542	4004	2	0	2
菖	0	1	68	0	0	1
菖蒲	0	6	21	0	0	0
阊	0	2	220	1	0	0
鲳	0	0	1	0	0	1
苌	0	10	50	0	0	0
肠	0	5	85	2	0	2
肠衣	0	2	446	3	0	0
肠子	0	0	4	0	0	0
尝	0	4	42	0	0	17
尝尝	0	0	2	0	0	2
尝试	0	2	0	0	0	19
尝新	0	1	1	0	0	0
常	0	1851	5200	2	0	78
常备	0	2	1	0	0	0
常常	0	6	11	0	2	49
常川	0	0	1	0	0	0
常春藤	0	16	36	0	0	0
常德	0	1610	1464	1	0	1
常德市	0	3304	693	0	0	1
常规	0	0	1	0	0	11
常会	0	2	0	0	0	0
常见	0	1	4	0	0	11
常客	0	0	7	0	0	0
常理	0	0	10	1	0	1
常量	0	0	3	0	0	0
常绿树	0	1	0	0	0	0
常年	0	11	22	0	0	19
常平	0	63	1543	1	0	0
常青	0	84	574	1	0	3
常青树	0	18	30	0	0	3
常青藤	0	21	76	0	0	0
常情	0	0	3	0	0	0
常人	0	1	0	0	0	3
常任	0	0	0	0	1	13
常山	0	163	384	0	0	0
常山县	0	851	160	0	0	0
常设	0	0	2	0	7	1
常胜	0	22	104	0	0	2
常识	0	3	1	0	0	9
常熟	0	1232	530	3	0	0
常熟市	0	4191	274	0	0	0
常数	0	4	0	0	1	0
常态	0	0	1	0	0	5
常委	0	0	4	0	23	93
常委会	0	0	20	0	0	140
常温	0	0	5	0	0	0
常务	0	0	9	1	7	53
常务董事	0	0	0	0	1	2
常务委员	0	0	0	0	3	1
常言	0	1	0	0	0	0
常用	0	3	6	0	0	2
常沅	0	1	4	0	0	0
常州	0	21465	4152	17	0	0
常州城	0	9	3	0	0	0
常州港	0	31	3	0	0	3
常州市	0	20010	1712	1	0	1
常住	0	0	3	0	0	3
常驻	1	0	14	0	1	18
偿	0	0	19	0	0	3
偿付	0	0	0	0	3	0
徜徉	0	1	1	0	0	3
嫦	0	1	74	0	0	1
嫦娥	0	10	44	0	0	0
厂	0	53	53011	698648	26	142
厂办	0	0	16	26	0	0
厂部	0	0	73	221	0	1
厂甸	0	0	3	0	0	0
厂方	0	0	10	0	0	0
厂房	0	4	137	10	0	19
厂纪	0	1	0	0	0	0
厂家	6	33	674	612	0	26
厂矿	0	2	64	0	0	9
厂桥	0	0	15	0	0	0
厂庆	0	0	7	0	0	2
厂商	0	2	74	41	0	12
厂史	0	0	1	0	0	0
厂务	0	0	32	0	0	0
厂休	0	0	1	0	0	0
厂长	0	0	63	13	53	48
厂址	0	0	3	2	0	1
厂主	0	0	1	1	0	0
厂子	0	0	11	1	0	3
场	1	3	3613	11049	0	249
场部	0	0	15	9	0	2
场场	0	0	6	1	0	6
场道	0	1	13	0	0	2
场地	0	2	177	4	0	23
场馆	0	0	11	0	0	5
场合	0	0	2	0	0	11
场景	0	0	8	0	0	12
场面	0	0	2	1	0	27
场内	0	0	1	0	0	5
场强	0	0	1	0	0	0
场区	0	0	3	0	0	1
场上	0	0	2	0	0	5
场所	0	0	4	12	0	45
场下	0	0	1	0	0	1
场院	0	0	2	0	0	0
场站	0	0	3	0	0	4
场长	0	0	4	0	0	1
场主	0	0	1	0	0	0
场子	0	0	5	0	0	1
昶	0	195	1791	3	0	0
敞	0	3	11	8	0	3
敞篷车	0	0	3	0	0	0
怅	0	2	1	0	0	1
畅	0	238	3844	2	0	13
畅达	0	41	422	0	0	0
畅行	0	6	46	0	0	1
畅快	0	2	2	0	0	2
畅顺	0	10	46	0	0	1
畅谈	1	0	0	0	0	5
畅通	0	59	525	0	0	23
畅通无阻	0	1	0	0	0	1
畅想	0	76	524	1	0	1
畅销	0	3	16	0	0	12
畅叙	0	0	2	0	0	1
畅饮	0	4	17	0	0	0
畅游	0	20	85	0	0	3
倡	0	16	214	0	0	0
倡导	0	1	5	0	0	32
倡议	0	1	4	0	0	21
鬯	0	0	1	0	0	0
唱	0	6	101	1	1	108
唱歌	0	0	4	0	1	3
唱机	0	0	1	0	0	0
唱盘	0	0	4	0	0	0
唱片	0	1	72	3	1	9
唱响	0	0	10	0	0	0
抄	0	2	216	0	0	5
怊	0	0	1	0	0	0
钞	0	5	137	0	0	1
钞票	0	0	3	0	0	7
绰	0	15	67	0	0	0
绰源	0	7	2	0	0	0
绰约	0	1	0	0	0	0
超	0	1639	20695	129	0	31
超霸	0	17	90	0	0	0
超薄	0	5	114	0	0	1
超标	0	0	5	0	0	14
超标准	0	0	3	0	0	4
超产	0	0	1	0	0	0
超常	0	1	4	0	0	0
超常规	0	0	2	0	0	1
超车	0	0	25	0	0	2
超出	0	2	2	0	0	17
超大	0	12	96	0	0	3
超大规模	0	1	0	0	0	3
超大型	0	0	3	0	0	4
超导	0	7	200	0	1	1
超导体	0	1	0	0	0	0
超低温	0	2	9	0	0	0
超度	0	2	0	0	0	0
超额	0	0	1	0	1	12
超凡	0	118	615	1	0	0
超高	0	2	57	0	0	1
超高压	0	2	70	0	0	0
超过	4	0	3	0	0	185
超乎	0	1	0	0	0	0
超级	0	98	308	0	0	7
超级市场	0	1	49	66	0	5
超量	0	7	13	0	0	3
超期	0	1	1	0	0	1
超前	0	30	196	0	0	6
超群	0	101	530	2	0	1
超然	0	36	222	0	0	0
超人	0	71	272	0	0	2
超生	0	0	11	0	0	1
超声	0	4	1054	1	0	0
超声波	0	21	1980	17	0	0
超时	0	9	37	0	0	0
超时空	0	15	53	0	0	1
超市	0	24	3135	7383	0	15
超速	0	25	67	0	0	1
超脱	0	2	0	0	0	1
超现实	0	0	4	0	0	1
超新星	0	1	9	0	0	1
超音速	0	11	41	1	0	3
超员	0	0	2	0	0	2
超越	0	471	1927	1	0	33
超载	0	0	1	0	0	2
超长	0	0	8	0	0	1
超支	0	0	1	0	0	2
超重	0	0	20	0	0	1
焯	0	7	108	0	0	0
晁	0	78	120	0	0	0
巢	0	29	780	1	0	0
巢湖	0	370	317	1	0	3
巢穴	0	0	3	0	0	0
朝	2	438	4990	10	1	43
朝朝暮暮	0	0	1	0	0	0
朝代	0	4	30	0	0	1
朝服	0	0	3	0	0	0
朝贡	0	0	1	0	0	0
朝晖	0	61	348	4	0	1
朝觐	0	0	2	0	0	2
朝露	0	1	10	0	0	0
朝气	0	2	2	0	0	2
朝秦暮楚	0	2	0	0	0	0
朝日	0	51	313	0	0	5
朝三暮四	0	2	0	0	0	0
朝圣	0	0	10	0	0	3
朝天门	0	0	16	0	0	0
朝廷	1	1	2	0	0	0
朝外	0	1	30	0	0	6
朝夕	0	2	26	0	0	0
朝夕相处	0	1	0	0	0	3
朝霞	0	20	111	0	0	2
朝鲜	0	52	60	1	0	32
朝鲜泡菜	0	0	1	0	0	0
朝鲜族	0	2	117	0	0	20
朝阳	0	4175	7344	7	0	15
朝阳花	0	0	4	0	0	0
朝阳路	0	24	63	0	0	0
朝阳门	0	1	34	0	0	0
朝阳区	0	96	3344	3	0	20
朝阳市	0	3116	283	1	0	6
朝阳镇	0	2	128	0	0	0
朝野	0	3	19	0	0	2
朝政	0	1	7	0	0	0
嘲	0	1	7	0	0	0
嘲笑	0	0	0	0	1	2
潮	0	563	4233	8	0	16
潮安县	0	2189	461	0	0	0
潮白河	0	1	21	0	0	0
潮河	0	2	47	0	0	0
潮流	0	107	413	3	0	32
潮气	0	0	2	0	0	0
潮润	0	0	7	0	0	0
潮润润	0	0	1	0	0	0
潮汕	0	34	59	0	0	1
潮湿	0	1	1	1	0	3
潮水	0	1	21	0	0	1
潮田乡	0	0	3	0	0	0
潮头	0	1	6	0	0	6
潮位	0	0	1	0	0	0
潮汐	0	3	8	0	0	1
潮汛	0	0	1	0	0	0
潮阳	0	22	632	0	0	0
潮阳市	0	263	17	0	0	1
潮州	0	2222	853	7	0	5
潮州市	0	9661	1181	1	0	0
吵	0	1	3	0	0	6
炒	0	3	98	0	0	11
炒菜	0	0	1	0	0	1
炒饭	0	1	0	0	0	0
炒股	0	0	10	0	0	0
炒锅	0	0	4	0	0	0
炒汇	0	0	1	0	0	1
炒货	0	1	455	4	0	4
炒米	0	0	13	0	0	0
炒面	0	0	3	0	0	0
炒勺	0	0	4	0	0	0
炒作	0	0	3	0	0	1
车	0	780	19846	127	6	131
车把	0	0	41	0	0	0
车把式	0	0	1	0	0	0
车场	0	0	7	18	0	1
车臣	0	7	16	0	0	16
车程	0	3	2	0	0	0
车窗	0	0	11	0	0	3
车床	0	4	239	7	0	0
车刀	0	0	7	0	0	0
车道	0	0	21	0	0	5
车灯	0	1	315	4	0	0
车顶	0	0	4	0	0	2
车斗	0	0	5	0	0	0
车队	0	0	104	169	0	11
车夫	0	3	14	0	0	0
车改	0	0	8	0	0	0
车工	0	1	10	0	0	0
车公庄	0	1	7	0	0	0
车钩	0	0	3	0	0	0
车轱辘	0	0	1	0	0	1
车管	0	2	16	0	0	2
车管所	0	0	3	1	0	3
车行	0	13	466	0	0	0
车技	0	0	5	0	0	2
车驾	0	1	1	0	0	0
车架	0	0	83	0	0	0
车间	0	1	73	546	0	21
车检	0	1	12	0	0	0
车库	0	1	201	9	0	2
车辆	0	4	6197	5	0	72
车铃	0	0	12	0	0	0
车流	0	2	0	0	0	5
车轮	0	4	535	0	0	7
车马	0	2	15	0	0	0
车门	0	0	14	0	0	1
车牌	0	4	19	0	0	3
车棚	0	0	31	1	0	2
车皮	0	0	9	0	0	2
车票	0	0	2	0	0	9
车骑	0	1	2	0	0	0
车桥	0	1	463	1	0	4
车上	0	2	6	0	0	13
车身	0	4	289	0	0	0
车手	0	1	10	0	0	0
车水马龙	0	4	16	0	0	6
车速	0	2	1	0	0	7
车胎	0	0	20	0	0	3
车体	0	0	67	0	0	0
车条	0	0	3	0	0	0
车头	0	1	41	0	0	1
车位	0	1	28	0	0	2
车务段	0	0	674	102	0	1
车厢	0	0	179	2	0	6
车箱	0	0	26	0	0	0
车型	0	1	2	0	0	3
车影	0	2	19	2	0	0
车载	0	13	214	1	0	0
车闸	0	0	14	0	0	0
车站	0	6	657	178	1	41
车辙	0	0	3	0	0	0
车轴	0	1	32	1	0	0
车主	0	3	9	1	0	3
车子	0	0	13	0	1	11
车组	0	0	2	0	0	0
车座	0	0	12	0	0	1
砗	0	0	3	0	0	0
扯	0	0	6	0	0	2
扯淡	0	0	1	0	0	0
屮	0	1	3	0	0	1
彻	0	0	73	1	0	2
彻底	0	5	1	0	0	72
彻夜	0	0	1	0	0	1
坼	0	0	26	0	0	0
掣	0	0	34	0	0	0
撤	0	0	7	0	1	4
撤出	0	0	0	0	1	20
撤除	0	0	1	0	0	1
撤销	5	0	0	0	0	13
澈	0	7	68	0	0	0
抻	0	0	2	0	0	0
抻面	0	0	1	0	0	0
郴	0	64	150	1	0	0
郴州	0	1653	1306	1	0	2
郴州市	0	2923	678	0	0	1
琛	0	59	1022	1	0	0
嗔	0	1	3	0	0	1
臣	0	56	3984	31	0	0
臣民	0	1	1	0	0	0
臣子	0	0	4	0	0	0
尘	0	15	522	2	0	1
尘埃	0	0	6	0	0	7
尘暴	0	0	3	0	0	0
尘肺	0	0	1	0	0	0
尘封	0	4	0	0	0	3
尘寰	0	2	0	0	0	0
尘世	0	4	0	0	0	0
尘事	0	1	0	0	0	0
尘土	0	0	1	0	0	3
辰	0	556	11530	18	0	1
辰光	0	50	454	1	0	0
辰河	0	0	2	0	0	3
辰龙	0	23	242	1	0	0
辰阳	0	10	127	0	0	1
沉	0	9	85	0	0	9
沉沉	0	1	1	0	0	2
沉淀	0	2	1	0	0	3
沉淀剂	0	0	1	0	0	0
沉浮	0	0	3	0	0	4
沉降	0	0	5	0	0	1
沉井	0	0	7	0	0	0
沉静	0	1	2	0	0	5
沉默	0	3	2	0	0	12
沉溺	0	0	1	0	0	2
沉凝	0	1	0	0	0	1
沉实	0	0	1	0	0	0
沉睡	0	1	0	0	0	6
沉思	0	3	5	0	0	8
沉稳	0	0	1	0	0	2
沉陷	0	0	7	0	0	0
沉香	0	10	66	2	0	0
沉郁	0	2	0	0	0	1
沉醉	0	1	0	0	0	3
忱	0	1	70	0	0	0
陈	0	18677	5356	9	0	16
陈兵	0	19	2	0	0	0
陈醋	0	0	103	1	0	0
陈规	0	1	1	0	0	0
陈酒	0	2	13	0	0	0
陈旧	0	5	1	0	0	27
陈列	0	3	182	0	0	6
陈列馆	0	0	1	0	0	4
陈列柜	0	0	3	0	0	0
陈列品	0	0	4	0	0	0
陈列室	0	0	3	3	0	0
陈米	0	1	1	0	0	0
陈年	0	10	12	0	0	0
陈皮	0	2	18	0	0	0
陈绍	0	37	6	0	0	0
陈设	0	1	24	0	0	3
陈述	0	11	1	0	0	7
陈说	0	1	0	0	0	0
陈言	0	11	0	0	0	4
陈州	0	5	4	0	0	0
陈庄乡	0	0	24	0	0	0
宸	0	85	1921	2	0	0
晨	0	1041	14926	22	0	7
晨报	0	0	30	1	0	0
晨风	0	55	166	0	0	2
晨光	0	280	2388	2	0	1
晨晖	0	37	262	0	0	0
晨雾	0	0	15	0	0	0
晨曦	0	221	903	4	0	7
晨星	0	71	379	0	0	2
晨钟	0	5	28	0	0	1
谌	0	91	46	0	0	0
碜	0	0	3	0	0	0
衬	0	1	234	0	0	0
衬布	0	0	301	0	0	0
衬垫	0	0	39	0	0	0
衬里	0	0	16	0	0	1
衬衫	0	1	213	4	1	7
衬套	0	0	19	0	0	0
衬衣	0	3	43	3	0	2
衬映	0	1	0	0	0	0
衬纸	0	0	1	0	0	0
趁	1	1	22	0	0	3
榇	0	1	3	0	0	0
谶	0	2	0	0	0	1
柽	0	2	12	0	0	0
称	5	15	490	1	1	130
称称	0	0	1	0	0	0
称道	0	0	1	0	0	7
称心	0	11	38	0	0	1
称心如意	0	6	3	0	0	0
称意	0	1	1	0	0	0
称誉	0	1	0	0	0	1
蛏	0	0	6	0	0	1
蛏子	0	0	3	0	0	0
撑	0	1	38	0	0	9
成	5	2493	62040	162	6	456
成百	0	8	54	0	0	0
成本	0	0	28	0	0	136
成才	0	14	65	1	0	4
成材	0	4	73	0	0	7
成册	0	0	1	0	0	2
成虫	0	0	4	0	0	0
成都	0	35662	7365	47	0	49
成都路	0	38	5	0	0	0
成都市	0	8834	873	3	0	12
成法	0	0	10	0	0	0
成方	0	7	66	0	0	0
成飞	0	15	112	0	0	4
成分	0	0	12	0	0	26
成份	0	0	2	0	0	16
成风	0	10	14	0	0	1
成功	0	225	1338	2	0	331
成功者	0	3	4	0	0	2
成规	0	0	3	0	0	0
成果	0	7	203	0	0	288
成行	0	4	62	3	0	2
成化	0	1	58	0	0	0
成婚	0	0	6	0	0	2
成活	0	1	1	0	0	2
成绩	0	3	6	1	0	230
成绩单	0	0	1	0	0	0
成家	0	5	76	0	0	2
成家立业	0	1	0	0	0	1
成交	0	2	7	0	4	25
成教	0	0	57	0	0	1
成就	0	24	83	0	0	136
成立	14	8	114	11	100	289
成名	0	24	123	0	0	2
成年	0	0	6	0	0	2
成年人	0	1	0	0	0	7
成批	0	0	1	0	0	2
成品	0	8	181	5	0	3
成品油	0	10	134	2	0	3
成器	0	2	5	0	0	0
成亲	0	0	1	0	0	0
成全	0	3	34	1	0	1
成群	0	2	18	1	0	3
成人	0	14	784	0	0	32
成人之美	0	1	9	0	0	0
成仁	0	3	19	0	0	0
成色	0	0	1	0	0	0
成山	0	8	69	0	0	0
成事	0	6	25	0	0	0
成熟	0	1	1	0	0	64
成数	0	0	1	0	0	0
成套	0	1	6804	2	0	9
成天	0	19	148	0	0	0
成田	0	17	92	0	0	0
成团	0	2	7	0	0	1
成为	31	5	20	0	8	666
成文	0	10	63	0	0	0
成武县	0	195	54	0	0	0
成像	0	0	19	2	0	1
成效	0	0	26	0	0	90
成心	0	13	10	0	0	0
成型	0	1	411	4	0	4
成药	0	0	62	3	0	0
成衣	0	5	208	1	0	0
成因	0	0	1	0	0	3
成鱼	0	0	4	0	0	0
成语	0	1	1	0	0	0
成员	3	1	20	8	9	155
成员国	0	0	0	0	4	51
成约	0	0	1	0	0	0
成长	0	35	272	1	0	55
丞	0	67	573	0	0	1
丞相	0	0	3	0	0	0
呈	1	113	1384	1	0	63
呈报	1	1	0	0	0	2
呈递	0	2	0	0	0	0
呈贡县	0	15	11	0	0	0
呈交	0	0	0	0	1	0
呈请	0	0	0	0	1	0
呈文	0	1	0	0	0	0
呈现	0	2	8	0	0	58
呈献	0	0	1	0	0	1
呈子	0	0	2	0	0	0
枨	0	1	5	0	0	0
诚	0	2320	62919	43	0	6
诚笃	0	0	3	0	0	0
诚华	0	8	161	0	0	0
诚恳	0	3	11	0	0	3
诚朴	0	0	9	0	0	0
诚然	0	3	42	0	0	5
诚如	0	2	1	0	0	1
诚实	0	45	289	0	0	5
诚心	0	107	151	0	0	4
诚心诚意	0	6	11	0	0	1
诚信	0	2323	11903	10	0	1
诚邀	0	0	10	1	0	0
诚意	0	97	408	0	0	23
诚挚	0	20	65	0	0	12
承	0	313	3867	11	0	4
承办	0	0	10	0	4	19
承包	0	8	449	18	1	44
承包人	0	0	1	0	0	2
承包商	0	0	1	0	0	3
承包责任制	0	0	1	0	0	1
承担	0	1	0	0	3	123
承德	0	1539	462	1	0	2
承德市	0	931	160	0	0	2
承兑	0	0	6	0	0	4
承发包	0	0	26	0	0	1
承继	0	2	3	0	0	3
承建	0	3	34	2	3	6
承接	0	12	37	1	1	4
承揽	0	1	42	0	0	1
承蒙	0	0	1	0	0	1
承诺	0	11	69	0	0	66
承前启后	0	2	0	0	0	2
承认	2	0	1	0	4	52
承袭	0	1	0	0	0	0
承印	0	0	5	0	1	0
承运	0	2	74	0	0	1
承载	0	1	3	0	0	2
承重	0	0	7	0	0	0
承重墙	0	0	2	0	0	0
承租	0	1	1	0	0	1
城	1	514	44255	3208	0	52
城堡	0	4	98	10	0	7
城北	0	47	1451	0	0	0
城池	0	0	5	0	0	0
城东	0	49	1445	2	0	3
城东区	0	7	40	0	0	0
城东乡	0	1	82	0	0	0
城防	0	0	41	0	0	0
城府	0	0	2	0	0	0
城根	0	0	13	0	0	0
城固县	0	248	50	0	0	0
城关	0	133	3948	1	0	5
城管	0	2	23	0	0	1
城郭	0	1	5	0	0	0
城隍庙	0	1	67	0	0	0
城际	0	10	73	0	0	3
城建	0	41	1153	1	0	9
城建局	0	0	21	10	0	2
